ID,Date,Block,Primary Type,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Latitude,Longitude
12014684,3/17/2020 21:30,039XX N LECLAIRE AVE,THEFT,STREET,FALSE,FALSE,1634,16,45,15,1141659,1925649,2020,41.95205195,-87.75466037
11859805,10/13/2019 20:30,024XX W CHICAGO AVE,THEFT,GROCERY FOOD STORE,FALSE,FALSE,1221,12,26,24,1160005,1905256,2019,41.8957324,-87.68778438
12571973,12/19/2021 7:23,042XX S MOZART ST,BATTERY,SIDEWALK,TRUE,TRUE,921,9,15,58,1158067,1876425,2021,41.81665685,-87.69568861
11863808,10/5/2019 18:30,0000X N LOOMIS ST,THEFT,RESIDENCE,FALSE,FALSE,1224,12,27,28,1166986,1900306,2019,41.88200224,-87.66228698
11859827,10/13/2019 19:50,011XX W JACKSON BLVD,THEFT,APPLIANCE STORE,TRUE,FALSE,1232,12,25,28,1168933,1898798,2019,41.87782218,-87.65518141
11859127,10/13/2019 0:05,064XX S VERNON AVE,BATTERY,APARTMENT,FALSE,TRUE,312,3,20,42,1180357,1862449,2019,41.77782247,-87.61435278
11859444,10/13/2019 8:00,065XX S DR MARTIN LUTHER KING JR DR,BATTERY,APARTMENT,FALSE,TRUE,312,3,20,69,1180044,1861796,2019,41.77603775,-87.61552021
11641644,3/31/2019 9:30,005XX N ogden ave,THEFT,RESTAURANT,FALSE,FALSE,1215,12,1,24,,,2019,,
11860747,10/13/2019 18:00,085XX S KEDVALE AVE,THEFT,STREET,FALSE,FALSE,834,8,18,70,1150232,1847642,2019,41.73782764,-87.72517626
11859202,10/13/2019 5:55,057XX N WINTHROP AVE,BATTERY,APARTMENT,TRUE,TRUE,2022,20,48,77,1167828,1938305,2019,41.98625526,-87.65809622
11642710,3/31/2019 1:00,015XX N WELLS ST,THEFT,BAR OR TAVERN,FALSE,FALSE,1821,18,27,8,,,2019,,
12015216,3/16/2020 0:05,049XX S CALUMET AVE,THEFT,STREET,FALSE,FALSE,224,2,3,38,1179270,1872264,2020,41.80478063,-87.61803833
11642709,3/31/2019 11:00,0000X E MONROE ST,THEFT,HOTEL/MOTEL,FALSE,FALSE,112,1,42,32,,,2019,,
11863935,10/12/2019 15:00,014XX S LAKE SHORE DR E,THEFT,OTHER,FALSE,FALSE,132,1,4,33,1178891,1893830,2019,41.86396798,-87.61877037
11641640,3/31/2019 12:30,037XX W Ogden Ave,THEFT,ATHLETIC CLUB,FALSE,FALSE,1014,10,24,29,,,2019,,
11859117,10/13/2019 1:30,079XX S DOBSON AVE,BATTERY,APARTMENT,TRUE,FALSE,624,6,8,44,1184598,1852672,2019,41.7508951,-87.5991113
11859392,10/13/2019 11:57,008XX N MICHIGAN AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1833,18,42,8,1177338,1906213,2019,41.89798294,-87.62409563
11859456,10/13/2019 11:15,012XX N DAMEN AVE,THEFT,STREET,FALSE,FALSE,1424,14,1,24,1162838,1908433,2019,41.90439137,-87.67729019
11864175,10/8/2019 19:30,121XX S EGGLESTON AVE,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,523,5,34,53,1175483,1824462,2019,41.67369148,-87.63335327
11859132,10/13/2019 0:21,032XX W MAYPOLE AVE,BATTERY,RESIDENCE,FALSE,TRUE,1123,11,28,27,1154662,1900797,2019,41.88360511,-87.70752754
11860109,10/13/2019 9:00,006XX W HARRISON ST,BATTERY,SIDEWALK,FALSE,FALSE,124,1,25,28,1172277,1897565,2019,41.87436558,-87.64293958
11859584,10/13/2019 13:08,080XX S COTTAGE GROVE AVE,BATTERY,ABANDONED BUILDING,FALSE,FALSE,631,6,8,44,1182953,1851845,2019,41.74866409,-87.60516496
11859633,10/13/2019 17:23,058XX S ARCHER AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,811,8,23,56,1139843,1868644,2019,41.79565615,-87.76272916
11644829,4/1/2019 15:00,005XX W ARLINGTON PL,THEFT,APARTMENT,FALSE,FALSE,1935,19,43,7,,,2019,,
11647702,2/23/2019 23:00,0000X E 75TH ST,THEFT,BAR OR TAVERN,FALSE,FALSE,623,6,6,69,,,2019,,
11859847,10/13/2019 18:40,092XX S PARNELL AVE,THEFT,RESIDENCE,FALSE,TRUE,2223,22,21,73,1174257,1843551,2019,41.72610179,-87.63727587
11859193,10/13/2019 5:00,076XX S ADA ST,THEFT,SIDEWALK,FALSE,TRUE,612,6,17,71,1168768,1853958,2019,41.75478011,-87.65708293
11642696,4/1/2019 0:00,021XX W Crystal St,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1424,14,2,24,,,2019,,
11859798,10/13/2019 12:30,001XX E ERIE ST,THEFT,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,1177066,1904804,2019,41.89412274,-87.62513737
11860426,10/13/2019 10:00,042XX W WAVELAND AVE,THEFT,STREET,FALSE,FALSE,1731,17,45,16,1147456,1924255,2019,41.94811731,-87.7333862
11864408,10/12/2019 22:00,035XX W ARMITAGE AVE,BATTERY,RESIDENCE,FALSE,FALSE,1413,14,26,22,1152670,1913065,2019,41.91730931,-87.71451742
11860074,10/13/2019 9:30,078XX S ESCANABA AVE,BATTERY,RESIDENCE,FALSE,TRUE,421,4,7,43,1196884,1853523,2019,41.75293378,-87.55406204
11860179,10/13/2019 8:00,006XX S SACRAMENTO BLVD,THEFT,RESTAURANT,FALSE,FALSE,1135,11,28,27,1156465,1897134,2019,41.87351721,-87.70100585
11863510,10/11/2019 8:00,032XX W LAKE ST,THEFT,CTA TRAIN,FALSE,FALSE,1123,11,28,27,1154840,1901084,2019,41.8843891,-87.70686621
11859792,10/13/2019 18:39,043XX W ADAMS ST,BATTERY,APARTMENT,FALSE,TRUE,1115,11,28,26,1147395,1898656,2019,41.87787228,-87.73426766
11859579,10/13/2019 13:35,099XX S WENTWORTH AVE,BATTERY,RESIDENCE,FALSE,TRUE,511,5,9,49,1176699,1838936,2019,41.71338308,-87.62846909
11860390,10/13/2019 17:30,019XX N HARDING AVE,THEFT,STREET,FALSE,FALSE,2535,25,26,20,1149738,1912587,2019,41.91605518,-87.72530216
11642699,4/2/2019 11:44,016XX W LUNT AVE,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2423,24,49,1,,,2019,,
11860939,10/13/2019 13:00,008XX N WOLCOTT AVE,THEFT,STREET,FALSE,FALSE,1212,12,1,24,1163587,1905479,2019,41.89626962,-87.67462222
11859778,10/13/2019 18:22,029XX W 63RD ST,BATTERY,APARTMENT,FALSE,TRUE,823,8,16,66,1157958,1862727,2019,41.7790699,-87.69646073
11859434,10/13/2019 11:00,011XX N CLARK ST,THEFT,OTHER,FALSE,FALSE,1824,18,2,8,1175334,1907851,2019,41.90252292,-87.63140683
11859092,10/13/2019 0:41,016XX W BELMONT AVE,BATTERY,RESTAURANT,FALSE,FALSE,1922,19,47,6,1164841,1921310,2019,41.93968437,-87.66956651
11859893,10/13/2019 19:55,113XX S EMERALD AVE,BATTERY,RESIDENCE,FALSE,FALSE,2233,22,34,49,1173346,1829572,2019,41.68776151,-87.6410246
11859836,10/13/2019 22:00,026XX W MONTROSE AVE,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1911,19,47,4,1158092,1929128,2019,41.96127816,-87.69415682
11648807,4/1/2019 11:00,057XX S KIMBARK AVE,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,235,2,5,41,,,2019,,
11861467,10/13/2019 13:00,003XX W 120TH ST,BATTERY,STREET,FALSE,TRUE,523,5,34,53,1175980,1825346,2019,41.67610622,-87.63150785
11861854,10/13/2019 1:07,098XX S SEELEY AVE,THEFT,TAXICAB,FALSE,FALSE,2213,22,19,72,1164426,1839409,2019,41.71494798,-87.67340397
11859301,10/13/2019 9:25,043XX W VAN BUREN ST,BATTERY,APARTMENT,FALSE,TRUE,1131,11,28,26,1147564,1897671,2019,41.87516608,-87.7336724
11859352,10/13/2019 1:00,003XX N HALSTED ST,THEFT,STREET,FALSE,FALSE,1214,12,27,28,1170996,1902139,2019,41.88694513,-87.6475086
11859580,10/13/2019 1:30,071XX S CLYDE AVE,THEFT,STREET,FALSE,FALSE,333,3,5,43,1191442,1858183,2019,41.76585474,-87.57385366
11860679,10/13/2019 21:00,093XX S MARQUETTE AVE,THEFT,STREET,FALSE,FALSE,423,4,7,48,1195884,1843549,2019,41.72558911,-87.55805583
11859525,10/13/2019 4:30,003XX W ERIE ST,THEFT,OTHER,FALSE,FALSE,1831,18,42,8,1174061,1904721,2019,41.89396252,-87.63617615
11866059,9/24/2019 21:20,014XX W Estes Ave,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2423,24,49,1,,,2019,,
11864422,10/13/2019 3:01,0000X W HURON ST,THEFT,RESIDENCE,FALSE,FALSE,1832,18,2,8,1175614,1905055,2019,41.89484426,-87.6304625
12012604,3/18/2020 14:04,103XX S OGLESBY AVE,BATTERY,RESIDENCE,FALSE,TRUE,434,4,7,51,1193852,1836954,2020,41.70754177,-87.56571438
11859560,10/13/2019 13:33,034XX W 16TH ST,BATTERY,ALLEY,TRUE,TRUE,1021,10,24,29,1153868,1891832,2019,41.85902004,-87.71068199
12012216,3/18/2020 7:30,029XX N OAK PARK AVE,THEFT,STREET,FALSE,FALSE,2511,25,36,18,1130581,1918733,2020,41.93327168,-87.79554344
11859476,10/13/2019 13:21,116XX S MARSHFIELD AVE,BATTERY,SMALL RETAIL STORE,FALSE,FALSE,2234,22,34,75,1167473,1827487,2019,41.68216743,-87.66258452
11643816,4/3/2019 9:15,079XX S LANGLEY AVE,THEFT,RESIDENCE,FALSE,FALSE,624,6,6,44,,,2019,,
11859100,10/13/2019 0:26,003XX W CHESTNUT ST,BATTERY,HOTEL/MOTEL,FALSE,FALSE,1823,18,27,8,1173880,1906252,2019,41.8981677,-87.63679525
11859148,10/13/2019 1:50,037XX W 57TH PL,BATTERY,RESIDENCE,FALSE,TRUE,822,8,23,62,1152454,1866221,2019,41.78876806,-87.71654723
11863828,10/4/2019 0:56,029XX N RIDGEWAY AVE,THEFT,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",FALSE,FALSE,2523,25,30,21,1151321,1919701,2019,41.93554566,-87.7192991
11859863,10/13/2019 21:31,022XX S KILDARE AVE,BATTERY,APARTMENT,TRUE,TRUE,1013,10,22,29,1148292,1888804,2019,41.85081996,-87.73122778
11860264,10/13/2019 20:00,094XX S NORMAL AVE,THEFT,RESIDENCE-GARAGE,FALSE,FALSE,2223,22,21,73,1174623,1842397,2019,41.72292693,-87.63596944
11859205,10/13/2019 2:54,004XX N STATE ST,BATTERY,SIDEWALK,FALSE,FALSE,1831,18,42,8,1176300,1903208,2019,41.88976055,-87.6279988
11859361,10/13/2019 1:00,080XX S RHODES AVE,BATTERY,RESIDENCE,FALSE,FALSE,631,6,6,44,1181300,1851814,2019,41.74861725,-87.61122305
11859817,10/13/2019 16:37,017XX N KOSTNER AVE,THEFT,DEPARTMENT STORE,FALSE,FALSE,2533,25,36,23,1146787,1911143,2019,41.9121496,-87.736181
11859600,10/13/2019 15:30,002XX E ONTARIO ST,THEFT,RESTAURANT,FALSE,FALSE,1834,18,42,8,1178198,1904547,2019,41.89339181,-87.62098778
11859288,10/13/2019 8:45,040XX S INDIANA AVE,BATTERY,STREET,FALSE,FALSE,213,2,3,38,1178267,1878259,2019,41.82125427,-87.62153475
11859620,10/13/2019 14:00,008XX N MICHIGAN AVE,THEFT,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,1177338,1906213,2019,41.89798294,-87.62409563
11859066,10/13/2019 0:45,066XX N NORTHWEST HWY,BATTERY,APARTMENT,FALSE,FALSE,1612,16,41,9,1124992,1943883,2019,42.00238045,-87.8155245
11651121,3/20/2019 8:01,035XX S DR MARTIN LUTHER KING JR DR,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,212,2,4,35,,,2019,,
11651104,3/23/2019 12:02,030XX S PARNELL AVE,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,914,9,11,60,,,2019,,
11864077,8/1/2019 17:30,084XX S EXCHANGE AVE,THEFT,RESIDENCE,FALSE,FALSE,423,4,10,46,1197284,1849531,2019,41.74196949,-87.55272894
11859548,10/13/2019 2:41,054XX W AUGUSTA BLVD,THEFT,RESIDENCE,FALSE,FALSE,1524,15,37,25,1139880,1906133,2019,41.89853073,-87.76167836
11859765,10/13/2019 15:58,054XX W WEST END AVE,BATTERY,RESIDENCE,FALSE,TRUE,1523,15,28,25,1139753,1900936,2019,41.88427184,-87.76227187
11863596,10/11/2019 17:00,071XX S STONY ISLAND AVE,THEFT,GROCERY FOOD STORE,FALSE,FALSE,324,3,7,43,1188052,1857743,2019,41.7647288,-87.58629297
11859917,10/13/2019 21:40,039XX W ADAMS ST,THEFT,STREET,FALSE,TRUE,1122,11,28,26,1150260,1898724,2019,41.87800352,-87.72374623
11645224,4/5/2019 7:10,001XX W IDA B WELLS DR,THEFT,CTA TRAIN,FALSE,FALSE,121,1,4,32,,,2019,,
11861228,10/13/2019 6:00,048XX W WAVELAND AVE,BATTERY,RESIDENCE,FALSE,TRUE,1634,16,30,15,1143327,1924161,2019,41.94793767,-87.74856603
11859933,10/13/2019 18:31,072XX S CHAMPLAIN AVE,BATTERY,RESIDENCE,FALSE,FALSE,323,3,6,69,1181817,1857153,2019,41.76325611,-87.60916391
11862203,10/13/2019 11:30,069XX N OAKLEY AVE,BATTERY,APARTMENT,FALSE,TRUE,2411,24,50,2,1159618,1946083,2019,42.00777201,-87.6880768
11859949,10/13/2019 22:30,001XX W RANDOLPH ST,BATTERY,HOTEL/MOTEL,FALSE,FALSE,122,1,42,32,1174926,1901269,2019,41.8844707,-87.63310278
11859136,10/13/2019 2:17,078XX S ADA ST,BATTERY,APARTMENT,TRUE,TRUE,612,6,17,71,1168802,1852756,2019,41.75148093,-87.65699296
11859662,10/13/2019 15:52,026XX N ELSTON AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,1432,14,1,22,1160867,1917657,2019,41.92974382,-87.68427378
11859156,10/13/2019 4:00,040XX S CALUMET AVE,BATTERY,APARTMENT,TRUE,TRUE,213,2,3,38,1179100,1878246,2019,41.82119962,-87.61847931
11859445,10/13/2019 11:50,013XX S KEDVALE AVE,BATTERY,APARTMENT,FALSE,TRUE,1011,10,24,29,1148931,1893416,2019,41.86346354,-87.72876331
11859683,10/13/2019 15:10,014XX N HOMAN AVE,BATTERY,STREET,FALSE,FALSE,1422,14,26,23,1153433,1909326,2019,41.90703402,-87.71181368
11859192,10/13/2019 4:40,084XX S INGLESIDE AVE,BATTERY,APARTMENT,FALSE,TRUE,632,6,8,44,1184031,1849014,2019,41.74087042,-87.60130308
11860829,10/13/2019 4:45,002XX W ONTARIO ST,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1831,18,42,8,1174469,1904439,2019,41.89317959,-87.63468615
11859491,10/13/2019 13:00,007XX W RANDOLPH ST,BATTERY,STREET,FALSE,TRUE,1224,12,27,28,1171234,1901263,2019,41.88453611,-87.64666035
11859104,10/13/2019 0:35,038XX W CHICAGO AVE,BATTERY,RESIDENCE,TRUE,TRUE,1112,11,27,23,1150827,1905071,2019,41.89540929,-87.72149816
11859420,10/13/2019 10:00,073XX S YATES BLVD,BATTERY,APARTMENT,FALSE,FALSE,334,3,7,43,1193478,1856775,2019,41.7619415,-87.56643719
11861649,10/13/2019 18:00,002XX W 69TH ST,BATTERY,STREET,FALSE,TRUE,731,7,6,69,1175600,1859211,2019,41.76904486,-87.63188875
11861144,10/13/2019 18:00,006XX N MICHIGAN AVE,THEFT,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,1177327,1904307,2019,41.89275303,-87.6241939
11859481,10/13/2019 12:30,001XX S STATE ST,THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,1176400,1899828,2019,41.88048339,-87.62773362
11859523,10/13/2019 12:49,020XX N KENMORE AVE,BATTERY,STREET,FALSE,FALSE,1811,18,43,7,1168975,1913638,2019,41.91854318,-87.65459611
11859921,10/13/2019 14:30,001XX E ERIE ST,THEFT,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,1177066,1904804,2019,41.89412274,-87.62513737
11859154,10/13/2019 2:00,047XX S CORNELL AVE,BATTERY,PARK PROPERTY,FALSE,TRUE,222,2,4,39,1186846,1874144,2019,41.8097631,-87.59019365
11860987,10/13/2019 22:00,007XX S KOSTNER AVE,BATTERY,RESIDENCE,FALSE,TRUE,1131,11,24,26,1147173,1896195,2019,41.87112325,-87.73514577
11859181,10/13/2019 2:50,083XX S ASHLAND AVE,BATTERY,STREET,FALSE,FALSE,614,6,21,71,1167122,1849514,2019,41.74262049,-87.66324188
11859330,10/13/2019 10:00,019XX S BLUE ISLAND AVE,BATTERY,APARTMENT,FALSE,TRUE,1235,12,25,31,1166875,1890736,2019,41.85574375,-87.66296899
11859687,10/13/2019 18:15,080XX S LANGLEY AVE,BATTERY,STREET,FALSE,TRUE,631,6,6,44,1182293,1851784,2019,41.748512,-87.6075853
11859547,10/13/2019 15:20,049XX N WESTERN AVE,THEFT,DEPARTMENT STORE,FALSE,FALSE,2031,20,40,4,1159474,1932634,2019,41.9708704,-87.6889789
11704707,5/28/2019 13:00,086XX W CATALPA AVE,THEFT,OTHER,FALSE,FALSE,1614,16,41,76,1117748,1935394,2019,41.97920281,-87.84235423
11859653,10/13/2019 15:00,022XX E 71ST ST,THEFT,RESTAURANT,FALSE,FALSE,331,3,5,43,1192476,1858354,2019,41.76629886,-87.57005821
11859126,10/13/2019 0:17,016XX S ALLPORT ST,BATTERY,CHA APARTMENT,FALSE,TRUE,1233,12,25,31,1168303,1892025,2019,41.85925016,-87.65769033
11859934,10/13/2019 23:03,008XX E OAKWOOD BLVD,BATTERY,RESIDENCE,FALSE,TRUE,214,2,4,36,1182616,1878935,2019,41.82300929,-87.6055596
11859203,10/13/2019 4:54,025XX E 107TH ST,BATTERY,APARTMENT,FALSE,TRUE,434,4,10,51,1195015,1834567,2019,41.70096307,-87.56153387
11647703,4/6/2019 15:40,0000X S LA SALLE ST,THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,,,2019,,
12014889,3/16/2020 15:20,012XX W 119TH ST,THEFT,OTHER (SPECIFY),FALSE,FALSE,524,5,34,53,1170139,1825866,2020,41.67766176,-87.65287226
11860800,10/13/2019 14:39,022XX N CENTRAL PARK AVE,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2525,25,35,22,1152004,1914817,2019,41.92213011,-87.71691806
12014561,3/18/2020 13:14,036XX N PIONEER AVE,THEFT,RESIDENCE,FALSE,FALSE,1631,16,38,17,1120755,1923229,2020,41.94577275,-87.83155747
12013948,3/17/2020 21:00,076XX S EUCLID AVE,THEFT,APARTMENT,FALSE,FALSE,414,4,8,43,1190529,1854711,2020,41.75634935,-87.57731191
11861862,10/13/2019 22:30,003XX W CHICAGO AVE,THEFT,BAR OR TAVERN,FALSE,FALSE,1823,18,27,8,1173942,1905667,2019,41.89656104,-87.63658498
11859409,10/13/2019 11:02,017XX W FULLERTON AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,1811,18,32,7,1164140,1915989,2019,41.92509811,-87.67229367
11860205,10/13/2019 6:20,002XX S WABASH AVE,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,113,1,42,32,1176846,1899341,2019,41.87913696,-87.62611071
11860102,10/13/2019 9:30,020XX N LONG AVE,BATTERY,APARTMENT,FALSE,TRUE,2515,25,36,19,1140050,1913288,2019,41.91816176,-87.76087857
11649982,4/7/2019 22:00,049XX W BELDEN AVE,THEFT,STREET,FALSE,FALSE,2522,25,36,19,,,2019,,
11859828,10/13/2019 0:30,032XX N OSCEOLA AVE,BATTERY,STREET,FALSE,FALSE,1631,16,29,17,1125854,1920619,2019,41.93852715,-87.81287314
11859230,10/13/2019 5:30,099XX S STATE ST,BATTERY,STREET,FALSE,FALSE,511,5,9,49,1178023,1839221,2019,41.71413531,-87.62361156
11859440,10/13/2019 13:07,065XX S WHIPPLE ST,BATTERY,RESIDENCE,FALSE,TRUE,831,8,17,66,1157179,1861035,2019,41.7744426,-87.69936237
11859511,10/13/2019 13:25,015XX W 18TH ST,BATTERY,RESTAURANT,TRUE,FALSE,1233,12,25,31,1166346,1891488,2019,41.85781862,-87.66488918
11859475,10/13/2019 9:36,069XX S DR MARTIN LUTHER KING JR DR,BATTERY,APARTMENT,TRUE,FALSE,322,3,6,69,1180119,1859035,2019,41.76845957,-87.61532977
11864409,10/12/2019 5:00,0000X W E8 ST,THEFT,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,1652,16,41,76,1100044,1933814,2019,41.97512706,-87.90749304
11859675,10/13/2019 17:00,007XX S MICHIGAN AVE,THEFT,HOTEL/MOTEL,FALSE,FALSE,123,1,4,32,1177389,1897003,2019,41.87270906,-87.62418786
11863863,10/12/2019 23:45,023XX N MILWAUKEE AVE,THEFT,BAR OR TAVERN,FALSE,FALSE,1414,14,1,22,1156766,1915591,2019,41.92415876,-87.6994
12015151,2/20/2020 12:10,031XX N MILWAUKEE AVE,THEFT,VEHICLE - COMMERCIAL,FALSE,FALSE,2523,25,30,21,1150124,1920942,2020,41.93897451,-87.72366575
11649989,4/8/2019 13:20,0000X N LA SALLE ST,THEFT,RESTAURANT,FALSE,FALSE,122,1,42,32,,,2019,,
11655258,4/1/2019 17:30,017XX W DIVISION ST,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1424,14,1,24,,,2019,,
11859220,10/13/2019 5:00,062XX S WESTERN AVE,BATTERY,STREET,FALSE,TRUE,825,8,16,66,1161446,1863111,2019,41.78005205,-87.68366268
11859586,10/13/2019 1:00,008XX W BELMONT AVE,THEFT,STREET,FALSE,FALSE,1924,19,44,6,1170308,1921460,2019,41.93997806,-87.64946938
11859848,10/13/2019 21:05,011XX N CLARK ST,THEFT,CONVENIENCE STORE,FALSE,FALSE,1824,18,2,8,1175324,1908199,2019,41.90347807,-87.6314331
11649939,4/8/2019 5:01,023XX W ADAMS ST,THEFT,STREET,FALSE,FALSE,1223,12,27,28,,,2019,,
11860038,10/13/2019 18:30,042XX W HIRSCH ST,BATTERY,RESIDENCE,FALSE,TRUE,2534,25,26,23,1147696,1908981,2019,41.90619943,-87.73289716
11860783,10/13/2019 12:15,019XX N HALSTED ST,THEFT,RESTAURANT,FALSE,FALSE,1813,18,43,7,1170649,1913144,2019,41.9171511,-87.64846023
11859623,10/13/2019 12:00,064XX N MAPLEWOOD AVE,THEFT,STREET,FALSE,FALSE,2412,24,50,2,1158152,1942663,2019,41.9984176,-87.69356456
11859779,10/13/2019 12:00,0000X W RANDOLPH ST,THEFT,RESTAURANT,FALSE,FALSE,111,1,42,32,1175768,1901280,2019,41.88448199,-87.63001054
11859144,10/13/2019 2:12,062XX S SEELEY AVE,BATTERY,RESIDENCE,FALSE,TRUE,714,7,16,67,1163768,1863263,2019,41.78042071,-87.67514559
11859271,10/13/2019 5:00,013XX S LAWNDALE AVE,THEFT,APARTMENT,FALSE,TRUE,1011,10,24,29,1151918,1893645,2019,41.8640337,-87.71779213
11862176,10/13/2019 5:20,036XX W 85TH ST,BATTERY,RESIDENCE,FALSE,TRUE,834,8,18,70,1153546,1847970,2019,41.73866282,-87.7130258
11864138,10/9/2019 12:00,039XX N KOSTNER AVE,THEFT,APARTMENT,FALSE,FALSE,1731,17,45,16,1146182,1925831,2019,41.95246636,-87.73802896
11860180,10/13/2019 13:30,023XX W ROSCOE ST,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1921,19,32,5,1160281,1922528,2019,41.9431223,-87.68629207
11863511,10/8/2019 16:00,060XX N PAULINA ST,THEFT,APARTMENT,FALSE,FALSE,2433,24,40,77,1164086,1940242,2019,41.99165058,-87.67180413
11860648,10/13/2019 20:20,060XX W FULLERTON AVE,BATTERY,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,2512,25,30,19,1135557,1915314,2019,41.92380245,-87.77733814
11860507,10/13/2019 5:00,032XX N HALSTED ST,THEFT,ATHLETIC CLUB,FALSE,FALSE,1924,19,44,6,1170348,1921937,2019,41.94128609,-87.64930838
11864198,10/12/2019 13:00,070XX S PERRY AVE,THEFT,ALLEY,FALSE,FALSE,731,7,6,69,1176614,1858356,2019,41.76667589,-87.62819762
11859277,10/13/2019 6:30,002XX S RACINE AVE,BATTERY,APARTMENT,FALSE,TRUE,1231,12,28,28,1168429,1898894,2019,41.87809652,-87.65702918
11861852,10/13/2019 11:00,023XX S WENTWORTH ave,THEFT,STREET,FALSE,FALSE,914,9,25,34,1175345,1888623,2019,41.84975985,-87.63194358
11652229,4/9/2019 16:45,0000X N STATE ST,THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,,,2019,,
11861481,10/13/2019 5:00,091XX S LUELLA AVE,THEFT,STREET,FALSE,FALSE,413,4,7,48,1192767,1844742,2019,41.72893928,-87.56943455
11650332,4/9/2019 22:02,054XX N MARMORA AVE,BATTERY,RESIDENCE,TRUE,TRUE,1622,16,45,11,1135879,1935876,2019,41.98022093,-87.77566334
11656102,4/15/2019 15:20,031XX W VAN BUREN ST,BATTERY,SIDEWALK,TRUE,FALSE,1134,11,28,27,1155565,1897993,2019,41.87589254,-87.70428711
11689624,5/16/2019 19:23,054XX W WALTON ST,BATTERY,ALLEY,TRUE,FALSE,1524,15,37,25,1139769,1905799,2019,41.89761622,-87.76209423
11691445,5/18/2019 2:33,022XX E 103RD ST,BATTERY,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,434,4,7,51,1192874,1837123,2019,41.70802939,-87.56929028
11703067,5/28/2019 7:50,009XX N MICHIGAN AVE,THEFT,HOTEL/MOTEL,FALSE,FALSE,1833,18,42,8,,,2019,,
11611607,2/26/2019 17:15,002XX N MICHIGAN AVE,BATTERY,CTA BUS,FALSE,FALSE,111,1,42,32,1177258,1901852,2019,41.88601795,-87.62452178
11859606,10/13/2019 15:10,010XX W NORTH AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,1811,18,2,7,1169336,1910832,2019,41.91083552,-87.65335152
11860405,10/13/2019 23:00,074XX S CHAPPEL AVE,THEFT,STREET,FALSE,FALSE,333,3,5,43,1191168,1856085,2019,41.76010429,-87.57492575
11864183,10/13/2019 21:00,068XX S ADA ST,THEFT,STREET,FALSE,FALSE,724,7,17,67,1168506,1859450,2019,41.76985653,-87.65788505
11859681,10/13/2019 16:48,0000X N STATE ST,THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,42,32,1176364,1900524,2019,41.88239406,-87.6278448
11859390,10/13/2019 11:30,016XX W DIVISION ST,BATTERY,SIDEWALK,FALSE,TRUE,1213,12,1,24,1165293,1908067,2019,41.90333516,-87.66828275
11860764,10/13/2019 14:09,008XX W WAVELAND AVE,BATTERY,STREET,FALSE,FALSE,1923,19,44,6,1170097,1924786,2019,41.94910935,-87.65014743
11859581,10/13/2019 15:34,044XX N BROADWAY,THEFT,SMALL RETAIL STORE,TRUE,FALSE,1913,19,46,3,1168469,1929861,2019,41.96307079,-87.65598421
11859077,10/13/2019 1:00,023XX S CENTRAL PARK AVE,THEFT,RESIDENCE,FALSE,TRUE,1024,10,22,30,1152737,1888263,2019,41.84924871,-87.71492789
11859666,10/13/2019 14:00,033XX S KEDZIE AVE,BATTERY,"SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,1032,10,22,30,1155572,1882206,2019,41.83257109,-87.70468577
